Score,Label,Name,Category,Duration(min),TSS,IF,Protocol,Z1%,Z2%,Z3%,Z4%,Z5%,Z6%,Dominant,Notes,File
5,MEDIUM,4. Anaerobic Resilience,talent-pipeline-2020,63.8,41.0,0.621,Mixed,69.8,14.1,9.4,1.6,0.5,4.6,Z1,Multi-zone: Z4=1.6% Z5=0.5% Z6=4.6%,4-anaerobic-resilience.zwo
5,MEDIUM,Day 2 - Pure Strength #2,2018-prl100-prep,63.5,48.8,0.679,Mixed,37.8,23.6,31.5,0.0,7.1,0.0,Z1,Multi-zone: Z4=0.0% Z5=7.1% Z6=0.0%,week-6-day-2-pure-strength-2.zwo
5,MEDIUM,Extensive Anaerobic 1min,best-of-coop-academy,63.0,46.4,0.665,Mixed,60.3,22.2,0.0,11.1,0.0,6.3,Z1,Multi-zone: Z4=11.1% Z5=0.0% Z6=6.3%,za-2018-extensive-anaerobic-1min.zwo
5,MEDIUM,1. Aerobic 12's #1,l-etape-du-tour-training-club,63.0,50.0,0.69,Mixed,25.4,62.7,0.0,11.9,0.0,0.0,Z2,Multi-zone: Z4=11.9% Z5=0.0% Z6=0.0%,phase-1-1-aerobic-12s-1.zwo
5,MEDIUM,Aerobic 12's #1,tt-tuneup,63.0,50.0,0.69,Mixed,25.4,62.7,0.0,11.9,0.0,0.0,Z2,Multi-zone: Z4=11.9% Z5=0.0% Z6=0.0%,week-1-aerobic-12s-1.zwo
5,MEDIUM,5. Extensive Anaerobic 1min,pro-development-2018,63.0,46.4,0.665,Mixed,60.3,22.2,0.0,11.1,0.0,6.3,Z1,Multi-zone: Z4=11.1% Z5=0.0% Z6=6.3%,5-extensive-anaerobic-1min.zwo
5,MEDIUM,4. 2 x 12min Test,pro-development-2018,63.0,37.5,0.598,Mixed,76.2,12.7,4.8,0.0,4.8,1.6,Z1,Multi-zone: Z4=0.0% Z5=4.8% Z6=1.6%,semi-finals-4-2-x-12min-test.zwo
5,MEDIUM,Endurance #2,endurance,62.5,47.6,0.676,Mixed,9.6,80.0,0.0,6.4,0.0,4.0,Z2,Multi-zone: Z4=6.4% Z5=0.0% Z6=4.0%,endurance-2.zwo
5,MEDIUM,Endurance #2,tt-tuneup,62.5,47.6,0.676,Mixed,9.6,80.0,0.0,6.4,0.0,4.0,Z2,Multi-zone: Z4=6.4% Z5=0.0% Z6=4.0%,week-0-prep-endurance-2.zwo
5,MEDIUM,Endurance #2,tt-tuneup,62.5,47.6,0.676,Mixed,9.6,80.0,0.0,6.4,0.0,4.0,Z2,Multi-zone: Z4=6.4% Z5=0.0% Z6=4.0%,week-3-endurance-2.zwo
5,MEDIUM,Endurance #2,tt-tuneup,62.5,47.6,0.676,Mixed,9.6,80.0,0.0,6.4,0.0,4.0,Z2,Multi-zone: Z4=6.4% Z5=0.0% Z6=4.0%,week-4-endurance-2.zwo
5,MEDIUM,Day 3,10-12wk-ftp-builder,62.0,43.7,0.65,Mixed,16.1,71.0,0.0,12.9,0.0,0.0,Z2,Multi-zone: Z4=12.9% Z5=0.0% Z6=0.0%,week-6-day-3.zwo
5,MEDIUM,Day 2,10-12wk-ftp-builder,60.0,39.9,0.632,Mixed,51.7,16.7,16.7,15.0,0.0,0.0,Z1,Multi-zone: Z4=15.0% Z5=0.0% Z6=0.0%,week-8-day-2.zwo
5,MEDIUM,Anaerobic Ride,ai-endurance,60.0,61.3,0.783,Mixed,0.0,93.3,0.0,0.0,0.0,6.7,Z2,Multi-zone: Z4=0.0% Z5=0.0% Z6=6.7%,bike-anaerobic-ride.zwo
5,MEDIUM,1min Power Duration,best-of-coop-academy,60.0,38.8,0.623,Mixed,45.8,38.3,6.7,0.0,7.5,1.7,Z1,Multi-zone: Z4=0.0% Z5=7.5% Z6=1.7%,za-2019-1min-power-duration.zwo
5,MEDIUM,Tine,build-me-up,60.0,45.0,0.671,Mixed,35.8,16.7,30.0,15.8,0.8,0.8,Z1,Multi-zone: Z4=15.8% Z5=0.8% Z6=0.8%,week-5-tine.zwo
5,MEDIUM,Anaerobic Capacity Hills #1,climbing,60.0,47.9,0.692,Mixed,13.3,70.0,1.7,6.7,0.0,8.3,Z2,Multi-zone: Z4=6.7% Z5=0.0% Z6=8.3%,anaerobic-capacity-hills-1.zwo
5,MEDIUM,Sprint B4 Sprint,gcn,60.0,46.5,0.682,Mixed,35.8,46.7,11.7,0.0,0.0,5.8,Z2,Multi-zone: Z4=0.0% Z5=0.0% Z6=5.8%,sprints-sprint-b4-sprint.zwo
5,MEDIUM,2. Strength Endurance Rotations #1,l-etape-du-tour-training-club,60.0,50.6,0.711,Mixed,28.3,53.3,1.7,15.0,0.0,1.7,Z2,Multi-zone: Z4=15.0% Z5=0.0% Z6=1.7%,phase-1-2-strength-endurance-rotations-1.zwo
5,MEDIUM,A) Powering Out of the Corners,charity-alpine-tt-plan,60.0,52.1,0.722,Mixed,16.7,54.2,21.7,0.0,0.0,7.5,Z2,Multi-zone: Z4=0.0% Z5=0.0% Z6=7.5%,week-1-a-powering-out-of-the-corners.zwo
5,MEDIUM,A) Powering Out of the Corners,charity-alpine-tt-plan,60.0,52.1,0.722,Mixed,16.7,54.2,21.7,0.0,0.0,7.5,Z2,Multi-zone: Z4=0.0% Z5=0.0% Z6=7.5%,week-3-a-powering-out-of-the-corners.zwo
5,MEDIUM,C) 2x20' w/ Bursts,charity-endurance-challenge,60.0,49.3,0.702,Mixed,16.7,76.7,0.0,0.0,0.0,6.7,Z2,Multi-zone: Z4=0.0% Z5=0.0% Z6=6.7%,week-2-c-2x20-w-bursts.zwo
5,MEDIUM,"A: 4 x Decreasing Time, Increasing Effort",charity-one-lap-tt-plan,60.0,43.8,0.662,Mixed,43.3,26.7,21.7,8.3,0.0,0.0,Z1,Multi-zone: Z4=8.3% Z5=0.0% Z6=0.0%,week-1-a-4-x-decreasing-time-increasing-effort.zwo
5,MEDIUM,A: Tempo: 3 x 12 Increasing Bursts (<130%),charity-one-lap-tt-plan,60.0,48.6,0.697,Mixed,30.0,62.5,0.0,0.0,2.5,5.0,Z2,Multi-zone: Z4=0.0% Z5=2.5% Z6=5.0%,week-2-a-tempo-3-x-12-increasing-bursts-130.zwo
5,MEDIUM,7. Spin up #3,singletrack-slayer,60.0,55.5,0.745,Mixed,28.3,11.7,40.0,5.0,3.3,11.7,Z3,Multi-zone: Z4=5.0% Z5=3.3% Z6=11.7%,week-6-7-spin-up-3.zwo
5,MEDIUM,Sprint B4 Sprint,sprinting,60.0,46.5,0.682,Mixed,35.8,46.7,11.7,0.0,0.0,5.8,Z2,Multi-zone: Z4=0.0% Z5=0.0% Z6=5.8%,sprint-b4-sprint.zwo
5,MEDIUM,Strength Reps - Set 1,teamzf-direct-power-coaching-climbing-mission,60.0,28.1,0.53,Mixed,90.0,0.0,0.0,0.0,0.0,10.0,Z1,Multi-zone: Z4=0.0% Z5=0.0% Z6=10.0%,strength-reps-set-1.zwo
5,MEDIUM,Tine,threshold,60.0,45.0,0.671,Mixed,35.8,16.7,30.0,15.8,0.8,0.8,Z1,Multi-zone: Z4=15.8% Z5=0.8% Z6=0.8%,tine.zwo
5,MEDIUM,Anaerobic Capacity Hills #1,tt-tuneup,60.0,47.9,0.692,Mixed,13.3,70.0,1.7,6.7,0.0,8.3,Z2,Multi-zone: Z4=6.7% Z5=0.0% Z6=8.3%,week-3-anaerobic-capacity-hills-1.zwo
5,MEDIUM,Day 1,vo2max-booster-program,60.0,38.6,0.621,Mixed,50.0,41.7,0.0,0.0,0.0,8.3,Z1,Multi-zone: Z4=0.0% Z5=0.0% Z6=8.3%,week-1-day-1.zwo
5,MEDIUM,Day 2,vo2max-booster-program,60.0,25.0,0.5,Mixed,91.7,0.0,0.0,0.0,8.3,0.0,Z1,Multi-zone: Z4=0.0% Z5=8.3% Z6=0.0%,week-1-day-2.zwo
5,MEDIUM,Day 12,vo2max-booster-program,60.0,34.2,0.585,Mixed,75.0,0.0,15.0,0.0,10.0,0.0,Z1,Multi-zone: Z4=0.0% Z5=10.0% Z6=0.0%,week-2-day-12.zwo
5,MEDIUM,5. 1min Power Duration,talent-pipeline-2019,60.0,38.8,0.623,Mixed,45.8,38.3,6.7,0.0,7.5,1.7,Z1,Multi-zone: Z4=0.0% Z5=7.5% Z6=1.7%,5-1min-power-duration.zwo
5,MEDIUM,Day 5 - Power Surges #1,2018-prl100-prep,59.0,40.8,0.644,Mixed,72.0,11.9,3.4,0.0,0.0,12.7,Z1,Multi-zone: Z4=0.0% Z5=0.0% Z6=12.7%,week-2-day-5-power-surges-1.zwo
5,MEDIUM,Day 6 - Strength Endurance #1,2018-prl46-prep,59.0,47.2,0.693,Mixed,27.1,27.1,33.9,6.8,0.0,5.1,Z3,Multi-zone: Z4=6.8% Z5=0.0% Z6=5.1%,week-5-day-6-strength-endurance-1.zwo
5,MEDIUM,Anaerobic Depletion,best-of-coop-academy,59.0,34.7,0.594,Mixed,88.1,0.0,0.0,6.8,0.0,5.1,Z1,Multi-zone: Z4=6.8% Z5=0.0% Z6=5.1%,za-2020-anaerobic-depletion.zwo
5,MEDIUM,Strength Endurance #1,climbing,59.0,47.2,0.693,Mixed,27.1,27.1,33.9,6.8,0.0,5.1,Z3,Multi-zone: Z4=6.8% Z5=0.0% Z6=5.1%,strength-endurance-1.zwo
5,MEDIUM,3. Speed Sprints,singletrack-slayer,59.0,39.9,0.637,Mixed,38.4,45.8,8.5,0.0,5.1,2.3,Z2,Multi-zone: Z4=0.0% Z5=5.1% Z6=2.3%,week-4-3-speed-sprints.zwo
5,MEDIUM,Power Surges #1,sprinting,59.0,40.8,0.644,Mixed,72.0,11.9,3.4,0.0,0.0,12.7,Z1,Multi-zone: Z4=0.0% Z5=0.0% Z6=12.7%,power-surges-1.zwo
5,MEDIUM,Speed Sprints,sprinting,59.0,39.9,0.637,Mixed,38.4,45.8,8.5,0.0,5.1,2.3,Z2,Multi-zone: Z4=0.0% Z5=5.1% Z6=2.3%,speed-sprints.zwo
5,MEDIUM,8. Anaerobic Depletion,talent-pipeline-2020,59.0,34.7,0.594,Mixed,88.1,0.0,0.0,6.8,0.0,5.1,Z1,Multi-zone: Z4=6.8% Z5=0.0% Z6=5.1%,8-anaerobic-depletion.zwo
5,MEDIUM,6. Alternative Sprints,talent-pipeline-2020,58.8,33.6,0.585,Mixed,72.0,17.0,0.0,3.4,5.9,1.7,Z1,Multi-zone: Z4=3.4% Z5=5.9% Z6=1.7%,6-alternative-sprints.zwo
5,MEDIUM,Day 5 - Endurance + 4x1min,2018-prl46-prep,58.0,30.7,0.564,Mixed,62.1,29.3,0.0,6.9,0.0,1.7,Z1,Multi-zone: Z4=6.9% Z5=0.0% Z6=1.7%,week-3-day-5-endurance-plus-4x1min.zwo
5,MEDIUM,3. FTP Test (20 min),pebble-pounder,58.0,37.9,0.626,Mixed,43.1,43.1,0.0,1.7,0.0,12.1,Z1,Multi-zone: Z4=1.7% Z5=0.0% Z6=12.1%,week-6-3-ftp-test-20-min.zwo
5,MEDIUM,5. Leg Speed #1,singletrack-slayer,58.0,50.8,0.725,Mixed,13.8,51.7,17.2,17.2,0.0,0.0,Z2,Multi-zone: Z4=17.2% Z5=0.0% Z6=0.0%,week-1-5-leg-speed-1.zwo
5,MEDIUM,Day 5 - Endurance + 4x1min,2018-prl46-prep,57.0,30.1,0.563,Mixed,63.2,28.1,0.0,7.0,0.0,1.8,Z1,Multi-zone: Z4=7.0% Z5=0.0% Z6=1.8%,week-4-day-5-endurance-plus-4x1min.zwo
5,MEDIUM,Day 5 - Endurance + 4x1min,2018-prl46-prep,57.0,30.1,0.563,Mixed,63.2,28.1,0.0,7.0,0.0,1.8,Z1,Multi-zone: Z4=7.0% Z5=0.0% Z6=1.8%,week-7-day-5-endurance-plus-4x1min.zwo
5,MEDIUM,4. Strength Tempo #1,l-etape-du-tour-training-club,56.5,50.5,0.732,Mixed,23.0,40.7,30.1,0.0,3.5,2.7,Z2,Multi-zone: Z4=0.0% Z5=3.5% Z6=2.7%,phase-1-4-strength-tempo-1.zwo
5,MEDIUM,8. 4min Power Duration,talent-pipeline-2019,56.5,37.9,0.634,Mixed,64.6,1.8,17.7,1.8,3.5,10.6,Z1,Multi-zone: Z4=1.8% Z5=3.5% Z6=10.6%,8-4min-power-duration.zwo
5,MEDIUM,Day 2 - 3min increasing VO2,2018-prl46-prep,56.0,39.3,0.649,Mixed,55.4,25.0,3.6,0.0,5.4,10.7,Z1,Multi-zone: Z4=0.0% Z5=5.4% Z6=10.7%,week-11-day-2-3min-increasing-vo2.zwo
5,MEDIUM,6. Strength Tempo #2,l-etape-du-tour-training-club,56.0,50.3,0.734,Mixed,23.2,38.4,32.1,0.0,3.6,2.7,Z2,Multi-zone: Z4=0.0% Z5=3.6% Z6=2.7%,phase-1-6-strength-tempo-2.zwo
5,MEDIUM,7. Intensive Aerobic,pro-development-2018,56.0,37.8,0.636,Mixed,42.9,33.9,7.1,8.9,5.4,1.8,Z1,Multi-zone: Z4=8.9% Z5=5.4% Z6=1.8%,7-intensive-aerobic.zwo
5,MEDIUM,Sprint Booster,training-camp-foundation,55.8,43.0,0.68,Mixed,30.4,60.9,0.0,0.0,0.9,7.8,Z2,Multi-zone: Z4=0.0% Z5=0.9% Z6=7.8%,1.-sprinting-sprint-booster.zwo
5,MEDIUM,Intensive Anaerobic,best-of-coop-academy,55.1,33.9,0.608,Mixed,74.1,18.2,1.8,1.8,0.0,4.1,Z1,Multi-zone: Z4=1.8% Z5=0.0% Z6=4.1%,za-2018-intensive-anaerobic.zwo
5,MEDIUM,4. Intensive Anaerobic,pro-development-2018,55.1,33.9,0.608,Mixed,74.1,18.2,1.8,1.8,0.0,4.1,Z1,Multi-zone: Z4=1.8% Z5=0.0% Z6=4.1%,4-intensive-anaerobic.zwo
5,MEDIUM,Day 3 - 10min Best effort!,4wk-ftp-booster,55.0,34.8,0.616,Mixed,72.1,0.0,7.3,18.2,0.0,2.4,Z1,Multi-zone: Z4=18.2% Z5=0.0% Z6=2.4%,week-4-day-3-10min-best-effort-.zwo
5,MEDIUM,Day 4 - Hill Reps,crit-crusher,55.0,32.5,0.595,Mixed,72.7,0.0,18.2,9.1,0.0,0.0,Z1,Multi-zone: Z4=9.1% Z5=0.0% Z6=0.0%,week-1-day-4-hill-reps.zwo
5,MEDIUM,Introductory Intervals,daily-fit,55.0,39.1,0.653,Mixed,43.6,21.8,25.5,9.1,0.0,0.0,Z1,Multi-zone: Z4=9.1% Z5=0.0% Z6=0.0%,introductory-intervals.zwo
5,MEDIUM,2. Introductory Intervals,fondo,55.0,39.1,0.653,Mixed,43.6,21.8,25.5,9.1,0.0,0.0,Z1,Multi-zone: Z4=9.1% Z5=0.0% Z6=0.0%,week-1-2-introductory-intervals.zwo
5,MEDIUM,2. Introductory Intervals,gran-fondo,55.0,39.1,0.653,Mixed,43.6,21.8,25.5,9.1,0.0,0.0,Z1,Multi-zone: Z4=9.1% Z5=0.0% Z6=0.0%,week-1-2-introductory-intervals.zwo
5,MEDIUM,LIT short optimized 55min,recreation-and-foundation,55.0,41.6,0.674,Mixed,21.8,72.7,0.0,0.0,2.7,2.7,Z2,Multi-zone: Z4=0.0% Z5=2.7% Z6=2.7%,lit-short-optimized-55min.zwo
5,MEDIUM,#34-DPC Seated Accelerations (RPM) - Strength Reps - Set 3,zf18-direct-power-coaching-phase-3,55.0,40.5,0.665,Mixed,90.9,0.0,0.0,0.0,0.0,9.1,Z1,Multi-zone: Z4=0.0% Z5=0.0% Z6=9.1%,week-3-34-dpc-seated-accelerations-rpm-strength-reps-set-3.zwo
5,MEDIUM,"#115-DPC Taper Session - 5x 30""",zf18-direct-power-coaching-phase-9,55.0,33.6,0.605,Mixed,73.6,5.5,11.8,3.6,0.0,5.5,Z1,Multi-zone: Z4=3.6% Z5=0.0% Z6=5.5%,week-6-115-dpc-taper-session-5x-30.zwo
5,MEDIUM,4. 2 x 8min Test,talent-pipeline-2019,55.0,31.9,0.59,Mixed,81.8,5.5,5.5,0.0,5.5,1.8,Z1,Multi-zone: Z4=0.0% Z5=5.5% Z6=1.8%,semifinals-4-2-x-8min-test.zwo
5,MEDIUM,Day 2 - Extensive Anaerobic x 6,2018-prl100-prep,54.5,34.5,0.616,Mixed,71.6,18.3,1.8,0.0,0.0,8.3,Z1,Multi-zone: Z4=0.0% Z5=0.0% Z6=8.3%,week-13-day-2-extensive-anaerobic-x-6.zwo
5,MEDIUM,Day 2 - Extensive Anaerobic #1,2018-prl46-prep,54.5,54.3,0.773,Mixed,3.7,82.6,0.0,0.0,0.0,13.8,Z2,Multi-zone: Z4=0.0% Z5=0.0% Z6=13.8%,week-7-day-2-extensive-anaerobic-1.zwo
5,MEDIUM,Extensive Anaerobic x 6,vo2-max,54.5,34.5,0.616,Mixed,71.6,18.3,1.8,0.0,0.0,8.3,Z1,Multi-zone: Z4=0.0% Z5=0.0% Z6=8.3%,extensive-anaerobic-x-6.zwo
5,MEDIUM,2. Sprint Profile,talent-pipeline-2020,54.2,30.2,0.578,Mixed,77.8,16.6,0.0,1.8,3.7,0.0,Z1,Multi-zone: Z4=1.8% Z5=3.7% Z6=0.0%,2-sprint-profile.zwo
5,MEDIUM,Day 4,10-12wk-ftp-builder,54.0,38.0,0.65,Mixed,22.2,48.1,22.2,3.7,3.7,0.0,Z2,Multi-zone: Z4=3.7% Z5=3.7% Z6=0.0%,week-4-day-4.zwo
5,MEDIUM,Day 1 - Anaerobic #2,2018-prl46-prep,54.0,51.6,0.757,Mixed,1.9,87.0,0.0,0.0,0.0,11.1,Z2,Multi-zone: Z4=0.0% Z5=0.0% Z6=11.1%,week-10-day-1-anaerobic-2.zwo
5,MEDIUM,Day 3 - Anaerobic #2,2018-prl46-prep,54.0,51.6,0.757,Mixed,1.9,87.0,0.0,0.0,0.0,11.1,Z2,Multi-zone: Z4=0.0% Z5=0.0% Z6=11.1%,week-12-day-3-anaerobic-2.zwo
5,MEDIUM,1. Low 30's,singletrack-slayer,54.0,38.0,0.65,Mixed,57.4,3.7,24.1,7.4,7.4,0.0,Z1,Multi-zone: Z4=7.4% Z5=7.4% Z6=0.0%,week-6-1-low-30s.zwo
5,MEDIUM,Day 2 - Endurance + 3x1min,2018-prl46-prep,53.0,28.5,0.568,Mixed,60.4,30.2,0.0,7.5,0.0,1.9,Z1,Multi-zone: Z4=7.5% Z5=0.0% Z6=1.9%,week-1-day-2-endurance-plus-3x1min.zwo
5,MEDIUM,Anaerobic Low 3,chris-ohearn,53.0,42.3,0.692,Mixed,28.3,56.6,0.0,3.8,0.0,11.3,Z2,Multi-zone: Z4=3.8% Z5=0.0% Z6=11.3%,anaerobic-low-3.zwo
5,MEDIUM,#31-DPC Seated Accelerations Strength Reps - Set 2,zf18-direct-power-coaching-phase-3,53.0,33.7,0.618,Mixed,92.5,0.0,0.0,0.0,0.0,7.5,Z1,Multi-zone: Z4=0.0% Z5=0.0% Z6=7.5%,week-2-31-dpc-seated-accelerations-strength-reps-set-2.zwo
5,MEDIUM,Day 4 - Anaerobic #1,2018-prl46-prep,52.8,49.9,0.753,Mixed,41.6,28.4,18.9,0.0,0.0,11.0,Z1,Multi-zone: Z4=0.0% Z5=0.0% Z6=11.0%,week-9-day-4-anaerobic-1.zwo
5,MEDIUM,2. TUE: FTP Test (20 min),gcn-zero-to-hero-plan,51.0,33.6,0.629,Mixed,49.0,35.3,0.0,2.0,0.0,13.7,Z1,Multi-zone: Z4=2.0% Z5=0.0% Z6=13.7%,week-1-initial-testing-2-tue-ftp-test-20-min.zwo
5,MEDIUM,2. TUE: FTP Test (20 min),gcn-zero-to-hero-plan,51.0,33.6,0.629,Mixed,49.0,35.3,0.0,2.0,0.0,13.7,Z1,Multi-zone: Z4=2.0% Z5=0.0% Z6=13.7%,week-7-testing-week-2-tue-ftp-test-20-min.zwo
5,MEDIUM,Day 1 - Pre-Training Plan,2018-prl100-prep,50.0,29.5,0.595,Mixed,70.0,10.0,8.0,6.0,0.0,6.0,Z1,Multi-zone: Z4=6.0% Z5=0.0% Z6=6.0%,week-1-day-1-pre-training-plan.zwo
5,MEDIUM,Day 1 - Pre-Training Plan,2018-prl46-prep,50.0,29.5,0.595,Mixed,70.0,10.0,8.0,6.0,0.0,6.0,Z1,Multi-zone: Z4=6.0% Z5=0.0% Z6=6.0%,week-1-day-1-pre-training-plan.zwo
5,MEDIUM,Welcome Workout,daily-fit,50.0,32.0,0.62,Mixed,60.0,20.0,8.0,6.0,0.0,6.0,Z1,Multi-zone: Z4=6.0% Z5=0.0% Z6=6.0%,welcome-workout.zwo
5,MEDIUM,Taper Steady,endurance,50.0,46.6,0.748,Mixed,0.0,60.0,30.0,0.0,10.0,0.0,Z2,Multi-zone: Z4=0.0% Z5=10.0% Z6=0.0%,taper-steady.zwo
5,MEDIUM,1. Welcome Workout,fondo,50.0,32.0,0.62,Mixed,60.0,20.0,8.0,6.0,0.0,6.0,Z1,Multi-zone: Z4=6.0% Z5=0.0% Z6=6.0%,week-1-1-welcome-workout.zwo
5,MEDIUM,2. Taper Steady,fondo,50.0,46.6,0.748,Mixed,0.0,60.0,30.0,0.0,10.0,0.0,Z2,Multi-zone: Z4=0.0% Z5=10.0% Z6=0.0%,week-4-2-taper-steady.zwo
5,MEDIUM,1. Welcome Workout,gran-fondo,50.0,32.0,0.62,Mixed,60.0,20.0,8.0,6.0,0.0,6.0,Z1,Multi-zone: Z4=6.0% Z5=0.0% Z6=6.0%,week-1-1-welcome-workout.zwo
5,MEDIUM,2. Taper Steady,gran-fondo,50.0,46.6,0.748,Mixed,0.0,60.0,30.0,0.0,10.0,0.0,Z2,Multi-zone: Z4=0.0% Z5=10.0% Z6=0.0%,week-8-2-taper-steady.zwo
5,MEDIUM,"2x(4x30"") BPA (best possible average)",gravel-grinder,49.0,29.1,0.597,Mixed,69.4,12.2,6.1,12.2,0.0,0.0,Z1,Multi-zone: Z4=12.2% Z5=0.0% Z6=0.0%,week-0-prep--2x4x30-bpa-best-possible-average.zwo
5,MEDIUM,"2x(4x30"") BPA (best possible average)",gravel-grinder,49.0,29.1,0.597,Mixed,69.4,12.2,6.1,12.2,0.0,0.0,Z1,Multi-zone: Z4=12.2% Z5=0.0% Z6=0.0%,week-2--2x4x30-bpa-best-possible-average.zwo
5,MEDIUM,Day 3 - Anaerobic #1,2018-prl100-prep,47.5,40.9,0.719,Mixed,2.1,90.5,0.0,0.0,0.0,7.4,Z2,Multi-zone: Z4=0.0% Z5=0.0% Z6=7.4%,week-16-day-3-anaerobic-1.zwo
5,MEDIUM,Formfinder Lockdown - 2. Tuesday,formfinder-lockdown,47.5,30.9,0.625,Mixed,64.5,12.6,6.3,2.1,0.0,14.4,Z1,Multi-zone: Z4=2.1% Z5=0.0% Z6=14.4%,formfinder-lockdown-2-tuesday.zwo
5,MEDIUM,Men's Team Workout,pro-training-camp-team-bikeexchange-jayco,46.0,37.8,0.702,Mixed,30.4,43.5,10.9,10.9,4.3,0.0,Z2,Multi-zone: Z4=10.9% Z5=4.3% Z6=0.0%,mens-team-workout.zwo
5,MEDIUM,#28-DPC Seated Accelerations (RPM) - Strength Reps - Set 1,zf18-direct-power-coaching-phase-3,46.0,25.7,0.579,Mixed,93.5,0.0,0.0,0.0,0.0,6.5,Z1,Multi-zone: Z4=0.0% Z5=0.0% Z6=6.5%,week-1-28-dpc-seated-accelerations-rpm-strength-reps-set-1.zwo
5,MEDIUM,#42-DPC Strength Reps - Set 1,zf18-direct-power-coaching-phase-4,46.0,27.6,0.6,Mixed,87.0,0.0,0.0,0.0,0.0,13.0,Z1,Multi-zone: Z4=0.0% Z5=0.0% Z6=13.0%,week-1-42-dpc-strength-reps-set-1.zwo
5,MEDIUM,Day 4 - FTP Test (short),2018-prl100-prep,45.0,25.8,0.587,Mixed,80.0,6.7,0.0,0.7,0.0,12.6,Z1,Multi-zone: Z4=0.7% Z5=0.0% Z6=12.6%,week-1-day-4-ftp-test-short.zwo
5,MEDIUM,Day 3 - FTP Test (short),2018-prl100-prep,45.0,25.8,0.587,Mixed,80.0,6.7,0.0,0.7,0.0,12.6,Z1,Multi-zone: Z4=0.7% Z5=0.0% Z6=12.6%,week-15-day-3-ftp-test-short.zwo
5,MEDIUM,Day 4 - FTP Test (short),2018-prl46-prep,45.0,25.8,0.587,Mixed,80.0,6.7,0.0,0.7,0.0,12.6,Z1,Multi-zone: Z4=0.7% Z5=0.0% Z6=12.6%,week-1-day-4-ftp-test-short.zwo
5,MEDIUM,Day 4 - FTP Test (short),2018-prl46-prep,45.0,25.8,0.587,Mixed,80.0,6.7,0.0,0.7,0.0,12.6,Z1,Multi-zone: Z4=0.7% Z5=0.0% Z6=12.6%,week-11-day-4-ftp-test-short.zwo
5,MEDIUM,2. Power + Climbing,back-to-fitness,45.0,42.3,0.751,Mixed,30.0,40.0,8.9,4.4,2.2,14.4,Z2,Multi-zone: Z4=4.4% Z5=2.2% Z6=14.4%,week-7-2-power-plus-climbing.zwo
5,MEDIUM,Power + Climbing,daily-fit,45.0,42.3,0.751,Mixed,30.0,40.0,8.9,4.4,2.2,14.4,Z2,Multi-zone: Z4=4.4% Z5=2.2% Z6=14.4%,power-plus-climbing.zwo
5,MEDIUM,FTP Test [Standard],ftp-tests,45.0,24.5,0.571,Mixed,86.7,0.0,0.7,0.0,0.7,11.9,Z1,Multi-zone: Z4=0.0% Z5=0.7% Z6=11.9%,ftp-test-standard.zwo
5,MEDIUM,FTP Test (shorter),ftp-tests-legacy,45.0,24.5,0.571,Mixed,86.7,0.0,0.7,0.0,0.7,11.9,Z1,Multi-zone: Z4=0.0% Z5=0.7% Z6=11.9%,ftp-test-shorter.zwo
5,MEDIUM,1. Tuesday - FTP Test (shorter),gc-coaching-virtual-group-training-phase-1,45.0,25.8,0.587,Mixed,80.0,6.7,0.0,0.7,0.0,12.6,Z1,Multi-zone: Z4=0.7% Z5=0.0% Z6=12.6%,week-1-1-tuesday-ftp-test-shorter.zwo
5,MEDIUM,High Cadence Bursting Block,gravel-grinder,45.0,22.7,0.55,Mixed,55.6,33.3,0.0,11.1,0.0,0.0,Z1,Multi-zone: Z4=11.1% Z5=0.0% Z6=0.0%,week-10-high-cadence-bursting-block.zwo
5,MEDIUM,High Cadence Bursting Block,gravel-grinder,45.0,25.5,0.583,Mixed,55.6,33.3,0.0,11.1,0.0,0.0,Z1,Multi-zone: Z4=11.1% Z5=0.0% Z6=0.0%,week-6-high-cadence-bursting-block.zwo
5,MEDIUM,#31 Strength Reps Set 1,zf19-spokes-personal-coaching-stage-4,45.0,24.0,0.566,Mixed,86.7,0.0,0.0,0.0,0.0,13.3,Z1,Multi-zone: Z4=0.0% Z5=0.0% Z6=13.3%,31-strength-reps-set-1.zwo
5,MEDIUM,JUNO,season-finale,45.0,30.1,0.633,Mixed,22.2,51.1,11.1,4.4,0.0,11.1,Z2,Multi-zone: Z4=4.4% Z5=0.0% Z6=11.1%,juno.zwo
5,MEDIUM,TITAN,season-finale,45.0,31.1,0.644,Mixed,38.9,50.0,3.3,2.8,2.2,2.8,Z2,Multi-zone: Z4=2.8% Z5=2.2% Z6=2.8%,titan.zwo
5,MEDIUM,2. Fatigue Fighter,rising-stars-2023,44.0,34.7,0.688,Mixed,56.8,9.1,4.5,11.4,13.6,4.5,Z1,Multi-zone: Z4=11.4% Z5=13.6% Z6=4.5%,shorter-workouts-2-fatigue-fighter.zwo
5,MEDIUM,The Wringer,30-60-minutes-to-burn,43.8,39.9,0.74,Mixed,68.0,18.3,0.0,0.0,0.0,13.7,Z1,Multi-zone: Z4=0.0% Z5=0.0% Z6=13.7%,the-wringer.zwo
